FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE,Reward,Average Success Rate,Proportions Difference,L1 Norm
-0.1867,0.0424,-1.6563, ,0.0023,-0.1108,0.126, ,0.2985,0.0249,0.7025, ,0.7319,0.0994,-0.1081, ,0.9597,9.4119,30.0,1076.84,1.0,0.0,5.96
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0484, ,0.0004,0.1056,3.9406, ,1.0943,8.3505,30.0,1076.84,1.0,0.0,5.96
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0952, ,0.0004,0.2167,1.3918, ,0.7645,9.3647,29.6943,1076.82,0.99,0.01,5.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4156, ,0.0004,0.2347,1.4441, ,0.3514,9.6961,30.0,1076.82,0.99,0.01,5.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.3824, ,0.0004,0.2417,1.5307, ,0.369,8.7265,30.0,1076.82,0.99,0.01,5.45
-0.1321,0.0093,-0.7418, ,0.0025,-0.0507,0.0795, ,0.0947,0.0194,0.3933, ,0.2186,0.0831,-0.0336, ,0.5632,9.858,30.0,1076.82,0.99,0.01,5.45
-0.1237,0.0078,-0.925, ,0.003,-0.0576,0.0644, ,0.1057,0.0142,0.2958, ,0.2861,0.0786,-0.0267, ,0.5203,9.4589,28.265,1076.82,0.99,0.01,5.45
-0.1321,0.0094,-0.8668, ,0.0025,-0.0615,0.0702, ,0.1003,0.0117,0.3317, ,0.3209,0.082,-0.0246, ,0.4708,9.2,30.0,1076.82,0.99,0.01,5.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4093, ,0.0004,0.2869,1.884, ,0.2609,8.6936,26.2387,1076.82,0.99,0.01,5.45
-0.1284,0.0073,-0.9156, ,0.0028,-0.0588,0.0677, ,0.0904,0.0131,0.3323, ,0.309,0.0746,-0.0266, ,0.5736,9.5535,27.2153,1076.82,0.99,0.01,5.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.128, ,0.0004,0.2206,1.3012, ,0.7898,10.0,30.0,1076.82,0.99,0.01,5.45
-0.137,0.01,-0.7793, ,0.0025,-0.0503,0.0825, ,0.0893,0.0175,0.3431, ,0.2288,0.1009,-0.0404, ,0.5752,10.0,28.4933,1076.82,0.99,0.01,5.45
-0.1512,0.0091,-0.9167, ,0.0026,-0.0516,0.0622, ,0.1131,0.0142,0.2913, ,0.2344,0.0941,-0.0303, ,0.5075,9.3154,30.0,1076.82,0.99,0.01,5.45
-0.1327,0.0099,-0.8673, ,0.0024,-0.0503,0.0864, ,0.0893,0.0173,0.3396, ,0.2282,0.0891,-0.0365, ,0.4974,10.0,30.0,1076.82,0.99,0.01,5.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.1002, ,0.0004,0.2189,1.4348, ,0.7422,9.1811,30.0,1076.82,0.99,0.01,5.45
-0.2035,0.0416,-1.7888, ,0.0025,-0.0997,0.1247, ,0.3045,0.0264,0.7657, ,0.6733,0.0954,-0.1049, ,0.9597,8.7531,30.0,1076.8,1.0,0.0,5.97
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0476, ,0.0004,0.1155,4.3491, ,1.1781,7.2203,29.6145,1076.8,1.0,0.0,5.97
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0519, ,0.0004,0.1051,4.2186, ,1.1428,7.6535,30.0,1076.8,1.0,0.0,5.97
-0.1393,0.1015,-1.8674, ,0.0032,-0.1086,0.2941, ,0.2996,0.0465,0.9284, ,0.624,0.1094,-0.1185, ,0.9184,7.8609,28.1917,1076.8,1.0,0.0,5.97
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0538, ,0.0004,0.0978,4.0625, ,1.1399,8.1073,30.0,1076.8,1.0,0.0,5.97
-0.1387,0.0088,-0.8652, ,0.0024,-0.0456,0.0708, ,0.1064,0.0173,0.3401, ,0.1932,0.0916,-0.0342, ,0.5519,9.6885,30.0,1076.78,0.99,0.01,5.46
-0.1317,0.0103,-0.8564, ,0.0024,-0.0466,0.0833, ,0.093,0.0161,0.3299, ,0.22,0.0952,-0.0444, ,0.5426,10.0,30.0,1076.78,0.99,0.01,5.46
-0.1191,0.0097,-0.8841, ,0.0021,-0.0566,0.064, ,0.1043,0.0124,0.3216, ,0.3371,0.0895,-0.0253, ,0.514,9.0565,29.6978,1076.78,0.99,0.01,5.46
-0.1281,0.009,-0.8841, ,0.0023,-0.0615,0.0674, ,0.1033,0.0125,0.3184, ,0.3241,0.0886,-0.0261, ,0.4849,9.844,30.0,1076.78,0.99,0.01,5.46
-0.1308,0.0087,-0.8152, ,0.0027,-0.0492,0.0846, ,0.0893,0.0181,0.3746, ,0.2325,0.0791,-0.035, ,0.5867,9.3,30.0,1076.78,0.99,0.01,5.46
-0.1246,0.0086,-0.8582, ,0.0027,-0.0654,0.0644, ,0.0946,0.0117,0.3252, ,0.3027,0.0854,-0.0265, ,0.5008,10.0,29.1471,1076.78,0.99,0.01,5.46
-0.1288,0.0098,-0.8339, ,0.0023,-0.0498,0.0891, ,0.0911,0.0165,0.3362, ,0.2402,0.0928,-0.0392, ,0.5407,10.0,30.0,1076.78,0.99,0.01,5.46
-0.142,0.0096,-0.8586, ,0.0025,-0.0483,0.0847, ,0.0884,0.0171,0.3464, ,0.2396,0.0811,-0.0365, ,0.5272,10.0,30.0,1076.78,0.99,0.01,5.46
-0.1443,0.0091,-0.9171, ,0.0027,-0.0478,0.0676, ,0.1241,0.0163,0.3229, ,0.2191,0.0953,-0.0312, ,0.5355,9.0917,30.0,1076.78,0.99,0.01,5.46
-0.1406,0.0095,-0.8672, ,0.0026,-0.0502,0.0872, ,0.0884,0.0168,0.3637, ,0.2348,0.0746,-0.038, ,0.5483,10.0,30.0,1076.74,0.99,0.01,5.47
-0.1429,0.0096,-0.9171, ,0.0026,-0.0483,0.0743, ,0.1149,0.0157,0.3197, ,0.2029,0.0916,-0.0325, ,0.5409,9.8823,30.0,1076.74,0.99,0.01,5.47
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4089, ,0.0004,0.2608,1.5076, ,0.3218,9.7,30.0,1076.74,0.99,0.01,5.47
-0.1431,0.0111,-0.8921, ,0.0022,-0.0485,0.0868, ,0.0959,0.0173,0.3625, ,0.234,0.0924,-0.0415, ,0.5594,9.6,28.1674,1076.74,0.99,0.01,5.47
-0.1449,0.0914,-1.9608, ,0.003,-0.1075,0.3029, ,0.2876,0.047,0.9841, ,0.6739,0.1171,-0.1114, ,0.9092,7.9395,27.093,1076.72,1.0,0.0,5.99
-0.1662,0.119,-1.9444, ,0.0027,-0.1106,0.3878, ,0.2314,0.0444,1.1034, ,0.6785,0.1051,-0.1222, ,1.0306,6.8874,29.69,1076.72,1.0,0.0,5.99
-0.1795,0.0471,-1.781, ,0.0022,-0.1055,0.14, ,0.2898,0.0271,0.7636, ,0.7468,0.0965,-0.101, ,1.0431,8.6348,30.0,1076.72,1.0,0.0,5.99
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0335,0.0004,-0.0004, ,0.7934,4.8255,22.5875,1076.71,0.98,0.04,4.45
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0797, ,0.0004,0.1827,1.5175, ,0.8499,9.895,27.936,1076.7,0.99,0.01,5.48
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4375, ,0.0004,0.2347,1.5528, ,0.3347,9.894,30.0,1076.7,0.99,0.01,5.48
-0.1528,0.1116,-1.8643, ,0.0032,-0.1056,0.3118, ,0.2806,0.0485,1.1695, ,0.692,0.1167,-0.1236, ,0.9818,7.3256,27.796,1076.68,1.0,0.0,6.0
-0.1662,0.0491,-1.7461, ,0.0021,-0.1066,0.1359, ,0.2708,0.0268,0.7713, ,0.7779,0.0928,-0.0953, ,1.0328,9.3857,30.0,1076.68,1.0,0.0,6.0
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0389,22.7353,1076.67,0.96,0.06,3.43
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0762, ,0.0004,0.2146,1.6617, ,0.7254,10.0,28.1583,1076.66,0.99,0.01,5.49
-0.1654,0.0129,-0.8988, ,0.0031,-0.0408,0.0796, ,0.0979,0.0209,0.4554, ,0.262,0.0746,-0.042, ,0.5181,10.0,28.2,1076.66,0.99,0.01,5.49
-0.1491,0.0123,-0.9103, ,0.0024,-0.0449,0.0796, ,0.0979,0.017,0.3898, ,0.234,0.0872,-0.0415, ,0.5539,10.0,30.0,1076.66,0.99,0.01,5.49
-0.1496,0.1352,-2.1915, ,0.0028,-0.0921,0.3739, ,0.252,0.0449,1.1278, ,0.7466,0.1075,-0.1261, ,1.159,6.3541,27.9528,1076.64,1.0,0.0,6.01
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1318,22.5981,1076.63,0.96,0.06,3.44
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4543, ,0.0004,0.2835,1.6387, ,0.3124,10.0,28.8014,1076.62,0.99,0.01,5.5
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0995, ,0.0004,0.2183,1.6825, ,0.8354,8.5248,30.0,1076.62,0.99,0.01,5.5
-0.1671,0.0126,-0.9437, ,0.0028,-0.0445,0.082, ,0.0999,0.0199,0.4144, ,0.2594,0.0798,-0.0416, ,0.5026,10.0,30.0,1076.62,0.99,0.01,5.5
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.099, ,0.0004,0.2246,1.7173, ,0.7961,8.674,30.0,1076.62,0.99,0.01,5.5
-0.1481,0.123,-1.9724, ,0.0027,-0.1004,0.3963, ,0.2268,0.0462,1.1052, ,0.7615,0.1118,-0.1198, ,1.1011,6.926,28.2654,1076.6,1.0,0.0,6.02
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4934, ,0.0004,0.2928,1.6891, ,0.289,9.4448,30.0,1076.59,0.99,0.01,5.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4885, ,0.0004,0.3016,1.6553, ,0.3063,10.0,28.3092,1076.59,0.99,0.01,5.51
-0.1537,0.0127,-1.0003, ,0.0026,-0.0445,0.0804, ,0.0999,0.0183,0.3937, ,0.2438,0.0838,-0.0437, ,0.5378,10.0,30.0,1076.59,0.99,0.01,5.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.089, ,0.0004,0.2465,1.7216, ,0.799,8.645,30.0,1076.59,0.99,0.01,5.51
-0.1609,0.1408,-2.1277, ,0.0029,-0.0903,0.3595, ,0.2681,0.0468,1.1278, ,0.6978,0.1156,-0.1201, ,1.0832,6.9066,27.9,1076.56,1.0,0.0,6.03
-0.1723,0.013,-0.9363, ,0.0031,-0.0434,0.0751, ,0.1042,0.0213,0.4509, ,0.2758,0.0794,-0.0452, ,0.5512,10.0,30.0,1076.55,0.99,0.01,5.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.0625, ,0.5414,5.3652,22.6176,1076.55,0.98,0.04,4.49
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4699, ,0.0004,0.3183,1.7595, ,0.2651,9.0815,30.0,1076.55,0.99,0.01,5.52
-0.1528,0.1149,-1.9575, ,0.0034,-0.1109,0.2837, ,0.2666,0.0466,1.0526, ,0.6643,0.1225,-0.1162, ,0.9229,7.9116,28.9631,1076.53,1.0,0.0,6.04
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0355, ,0.0004,0.1196,4.5445, ,1.5811,6.7754,30.0,1076.53,1.0,0.0,6.04
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.1059, ,0.0004,0.2426,1.7345, ,0.7881,9.3679,30.0,1076.51,0.99,0.01,5.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0961, ,0.0004,0.2292,1.8077, ,0.8469,8.7314,29.323,1076.51,0.99,0.01,5.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0089, ,0.0004,0.0309,0.6992, ,3.453,6.307,28.6872,1076.51,0.99,0.01,5.53
-0.1429,0.0141,-1.072, ,0.0031,-0.0479,0.0902, ,0.1105,0.0193,0.4457, ,0.4497,0.0918,-0.0662, ,0.5667,9.1669,26.5027,1076.51,0.99,0.01,5.53
-0.1581,0.0141,-0.9554, ,0.003,-0.0413,0.079, ,0.1145,0.022,0.4509, ,0.2998,0.0863,-0.0466, ,0.5457,9.9956,30.0,1076.51,0.99,0.01,5.53
-0.0116,0.0004,-0.1065, ,0.0004,-0.0066,0.0013, ,0.0015,0.0004,0.0126, ,0.0321,0.0193,-0.0028, ,0.5343,2.4861,21.9544,1076.49,0.94,0.02,3.99
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4592, ,0.0004,0.2828,1.9202, ,0.265,9.0919,28.8,1076.47,0.99,0.01,5.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.5209, ,0.0004,0.2972,1.8591, ,0.2753,9.6529,27.8735,1076.47,0.99,0.01,5.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.076, ,0.0004,0.2281,1.7558, ,0.8391,9.2539,30.0,1076.47,0.99,0.01,5.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0828, ,0.0004,0.219,1.826, ,0.7636,9.9942,30.0,1076.47,0.99,0.01,5.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4011, ,0.0004,0.2869,1.9594, ,0.2452,9.476,29.4826,1076.47,0.99,0.01,5.54
-0.1354,0.0139,-0.9982, ,0.003,-0.0423,0.0924, ,0.1054,0.0206,0.4311, ,0.3966,0.0927,-0.0566, ,0.561,9.3475,28.4107,1076.47,0.99,0.01,5.54
-0.1507,0.0137,-1.0182, ,0.003,-0.0439,0.0815, ,0.1049,0.0208,0.4214, ,0.3504,0.09,-0.05, ,0.6003,9.0671,30.0,1076.47,0.99,0.01,5.54
-0.1597,0.0145,-0.9367, ,0.0033,-0.0417,0.0823, ,0.1112,0.0212,0.4509, ,0.3259,0.0918,-0.0485, ,0.6063,9.4298,30.0,1076.47,0.99,0.01,5.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4844, ,0.0004,0.3121,1.9335, ,0.2478,9.2668,28.4194,1076.43,0.99,0.01,5.55
-0.1489,0.0147,-1.0113, ,0.0033,-0.0439,0.0867, ,0.1201,0.0195,0.4089, ,0.4203,0.0866,-0.0662, ,0.616,9.1669,28.491,1076.43,0.99,0.01,5.55
-0.1315,0.0151,-1.0291, ,0.0032,-0.0465,0.0848, ,0.0994,0.0191,0.4145, ,0.4047,0.0936,-0.0596, ,0.5724,9.4419,28.9862,1076.43,0.99,0.01,5.55
-0.1408,0.0126,-0.9982, ,0.003,-0.0457,0.0906, ,0.1128,0.0206,0.4483, ,0.3768,0.0918,-0.0521, ,0.6003,9.0671,30.0,1076.43,0.99,0.01,5.55
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4252, ,0.0004,0.3041,1.9594, ,0.2624,9.5786,30.0,1076.43,0.99,0.01,5.55
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.4868, ,0.0004,0.2885,1.9778, ,0.2597,9.3717,29.088,1076.39,0.99,0.01,5.56
-0.1577,0.0164,-1.1036, ,0.0035,-0.0484,0.0883, ,0.129,0.0181,0.3944, ,0.3499,0.0707,-0.0741, ,0.5713,10.0,28.4757,1076.39,0.99,0.01,5.56
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0043,0.0004,-0.0004, ,0.0177,7.5388,21.0718,1076.39,0.94,0.0,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0106, ,0.0004,0.0326,0.7077, ,3.4712,6.6279,28.1767,1076.35,0.99,0.01,5.57
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0107, ,0.0004,0.0326,0.761, ,3.2441,6.9767,30.0,1076.31,0.99,0.01,5.58
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0118, ,0.0004,0.0313,0.761, ,3.0896,7.2674,30.0,1076.31,0.99,0.01,5.58
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0112, ,0.0004,0.0295,0.8183, ,3.1527,6.9879,29.9516,1076.31,0.99,0.01,5.58
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0241, ,0.0004,0.066,2.1597, ,2.0689,8.3308,23.2049,1076.31,0.99,0.01,5.58
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.6508,1.5781,21.5782,1076.31,0.93,0.02,3.78
-0.1525,0.1144,-2.0907, ,0.0028,-0.1024,0.4082, ,0.2291,0.0453,1.1494, ,0.7539,0.1051,-0.1198, ,0.991,7.5686,30.0,1076.29,1.0,0.0,6.1
-0.1473,0.0272,-1.5896, ,0.0022,-0.0927,0.125, ,0.2754,0.0289,0.7291, ,0.4827,0.1133,-0.1003, ,0.7973,6.2576,27.0652,1076.27,0.99,0.01,5.59
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0318, ,0.0004,0.0912,2.2649, ,2.0487,6.1717,28.5,1076.27,0.99,0.01,5.59
-0.1405,0.016,-1.1113, ,0.0032,-0.0418,0.0795, ,0.1251,0.0205,0.4304, ,0.3856,0.0817,-0.069, ,0.6417,9.964,30.0,1076.27,0.99,0.01,5.59
-0.1419,0.0162,-1.1698, ,0.0035,-0.044,0.0883, ,0.1264,0.0188,0.422, ,0.3604,0.0764,-0.0719, ,0.617,9.4,30.0,1076.27,0.99,0.01,5.59
-0.1577,0.0182,-1.1867, ,0.0038,-0.0489,0.0849, ,0.1206,0.0172,0.4108, ,0.3332,0.0777,-0.078, ,0.6278,9.5491,30.0,1076.27,0.99,0.01,5.59
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0311, ,0.0004,0.0838,2.0656, ,1.8254,6.9551,30.0,1076.24,0.99,0.01,5.6
-0.143,0.019,-1.2675, ,0.0038,-0.056,0.1004, ,0.1126,0.0184,0.4036, ,0.329,0.0763,-0.0831, ,0.6499,9.2793,30.0,1076.24,0.99,0.01,5.6
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0172, ,0.0004,0.0401,1.0553, ,3.1645,7.6518,25.4467,1076.2,0.99,0.01,5.61
-0.1516,0.019,-1.3186, ,0.0037,-0.0504,0.0913, ,0.1194,0.0159,0.4235, ,0.3299,0.0769,-0.0804, ,0.6278,9.271,28.5163,1076.2,0.99,0.01,5.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.2909,0.3311,22.819,1076.2,0.96,0.06,3.55
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0153, ,0.0004,0.0311,1.4176, ,2.4404,9.4024,25.015,1076.16,0.99,0.01,5.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.3362,0.3268,22.7605,1076.16,0.96,0.06,3.56
-0.1516,0.0181,-1.3055, ,0.0038,-0.0504,0.0904, ,0.1137,0.0173,0.4278, ,0.3586,0.0809,-0.0864, ,0.5979,9.5577,29.6969,1076.16,0.99,0.01,5.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0293, ,0.0004,0.083,2.1517, ,1.8438,7.0254,30.0,1076.16,0.99,0.01,5.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0338, ,0.0004,0.0981,2.4619, ,2.0085,6.1316,30.0,1076.16,0.99,0.01,5.62
-0.1593,0.1341,-2.2878, ,0.0028,-0.0868,0.3824, ,0.2852,0.0498,1.1057, ,0.7753,0.107,-0.1226, ,1.1903,7.1839,30.0,1076.14,1.0,0.0,6.14
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0147, ,0.0004,0.0315,1.4125, ,2.5571,9.3874,24.8948,1076.12,0.99,0.01,5.63
-0.1414,0.0277,-1.4624, ,0.0023,-0.0899,0.115, ,0.3002,0.0269,0.7801, ,0.4537,0.1122,-0.1063, ,0.8451,6.5079,28.7542,1076.08,0.99,0.01,5.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0091, ,0.0004,0.0315,0.7438, ,3.7945,6.9308,27.0,1076.08,0.99,0.01,5.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0109, ,0.0004,0.0337,0.9155, ,3.134,7.4124,30.0,1076.08,0.99,0.01,5.64
-0.1672,0.0213,-1.3232, ,0.0036,-0.0597,0.098, ,0.136,0.0206,0.4576, ,0.3358,0.08,-0.0791, ,0.7204,9.1,30.0,1076.04,0.99,0.01,5.65
-0.1538,0.0207,-1.3629, ,0.0039,-0.0549,0.1068, ,0.1251,0.0196,0.4484, ,0.3392,0.0848,-0.0815, ,0.67,9.373,30.0,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.011, ,0.0004,0.0339,0.6652, ,3.7489,6.9593,30.0,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0101, ,0.0004,0.0305,0.7051, ,3.7114,7.0289,28.4595,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0246, ,0.0004,0.0811,2.5455, ,2.3998,7.5291,23.1302,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.017, ,0.0004,0.0401,1.1347, ,2.9575,7.7291,27.2845,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0316, ,0.0004,0.1285,3.3479, ,0.6892,6.9938,30.0,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0102, ,0.0004,0.0307,0.9063, ,3.0086,8.0054,27.9893,1076.04,0.99,0.01,5.65
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.093, ,0.5811,6.5089,22.1399,1076.01,0.97,0.03,4.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0328,0.0004,-0.0004, ,0.7568,6.3538,22.0053,1076.01,0.97,0.03,4.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1001, ,0.5291,6.3654,22.5724,1076.01,0.98,0.04,4.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0109, ,0.0004,0.0304,0.8882, ,3.2794,7.445,30.0,1076.0,0.99,0.01,5.66
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0188, ,0.0004,0.0463,1.0118, ,3.2078,8.0375,26.0071,1076.0,0.99,0.01,5.66
-0.1351,0.0267,-1.5285, ,0.0022,-0.0875,0.1157, ,0.2869,0.027,0.7925, ,0.4926,0.1111,-0.1079, ,0.7382,6.8017,28.2283,1076.0,0.99,0.01,5.66
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0134, ,0.0004,0.0307,0.8455, ,2.864,8.531,29.2937,1076.0,0.99,0.01,5.66
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0118, ,0.0004,0.0355,0.8803, ,2.9848,8.1455,29.5625,1076.0,0.99,0.01,5.66
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0156, ,0.0004,0.029,1.3984, ,2.7444,9.669,24.8948,1075.96,0.99,0.01,5.67
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0133, ,0.0004,0.0324,0.8943, ,2.7126,9.6466,30.0,1075.96,0.99,0.01,5.67
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0239, ,0.0004,0.0803,2.3419, ,2.5438,8.2067,22.8106,1075.96,0.99,0.01,5.67
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0117, ,0.0004,0.0335,0.8305, ,2.9263,9.0506,27.8877,1075.96,0.99,0.01,5.67
-0.1456,0.0294,-1.4478, ,0.0023,-0.0899,0.1127, ,0.2762,0.0269,0.8113, ,0.4809,0.1201,-0.1148, ,0.8197,6.7682,30.0,1075.96,0.99,0.01,5.67
-0.1845,0.3826,-2.7698, ,0.0052,-0.1848,0.7176, ,0.5484,0.1151,1.3203, ,1.1088,0.2091,-0.2128, ,1.707,4.4656,24.6905,1075.94,1.0,0.0,6.19
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0108, ,0.0004,0.0301,0.8793, ,3.5745,7.0728,30.0,1075.92,0.99,0.01,5.68
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0112, ,0.0004,0.0298,0.8705, ,3.503,7.3557,28.7962,1075.92,0.99,0.01,5.68
