priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay,Reward,Average Success Rate,Proportions Difference,L1 Norm
-38.0,-718.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.24
-32.0,-485.0, ,-4.0,-32.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.26
-35.0,-452.0, ,-4.0,-32.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.25
-38.0,-513.0, ,-4.0,-157.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.83,0.02,14.04
-38.0,-799.0, ,-5.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.44
-38.0,-698.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.24
-36.0,-783.0, ,-5.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.44
-36.0,-392.0, ,-4.0,-203.0, ,-4.0,-28.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.01,14.85
-25.0,-799.0, ,-4.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-38.0,-696.0, ,-5.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-35.0,-677.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.27
-28.0,-627.0, ,-5.0,-14.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-37.0,-604.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.25
-34.0,-718.0, ,-20.0,-114.0, ,-5.0,-13.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.83,0.02,14.03
-33.0,-666.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.27
-34.0,-700.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.24
-31.0,-619.0, ,-5.0,-14.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-38.0,-729.0, ,-5.0,-167.0, ,-5.0,-23.0, ,-4.0,-7.0, ,-4.0,-4.0,1068.98,0.82,0.01,14.85
-38.0,-730.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.25
-38.0,-642.0, ,-5.0,-31.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.26
-35.0,-622.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.26
-38.0,-600.0, ,-5.0,-31.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.25
-38.0,-607.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.25
-31.0,-799.0, ,-26.0,-82.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.83,0.02,14.03
-37.0,-753.0, ,-4.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.46
-36.0,-707.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.24
-38.0,-574.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.81,0.01,11.24
-37.0,-799.0, ,-4.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-38.0,-772.0, ,-4.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.98,0.82,0.02,10.47
-33.0,-735.0, ,-5.0,-31.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-31.0,-799.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.3
-34.0,-553.0, ,-5.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.49
-32.0,-617.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-37.0,-581.0, ,-5.0,-330.0, ,-5.0,-128.0, ,-5.0,-8.0, ,-4.0,-32.0,1068.97,0.82,0.0,19.27
-37.0,-401.0, ,-4.0,-34.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.31
-37.0,-601.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-38.0,-799.0, ,-5.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.5
-30.0,-643.0, ,-20.0,-546.0, ,-7.0,-239.0, ,-6.0,-50.0, ,-12.0,-27.0,1068.97,0.83,0.0,22.85
-38.0,-346.0, ,-9.0,-13.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.49
-35.0,-783.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.3
-38.0,-337.0, ,-5.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.28
-32.0,-550.0, ,-7.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.51
-32.0,-530.0, ,-12.0,-107.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.88
-38.0,-799.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.31
-29.0,-780.0, ,-20.0,-87.0, ,-4.0,-24.0, ,-4.0,-14.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.89
-34.0,-691.0, ,-8.0,-393.0, ,-4.0,-52.0, ,-4.0,-31.0, ,-4.0,-12.0,1068.97,0.83,0.01,18.46
-31.0,-469.0, ,-10.0,-116.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.88
-29.0,-427.0, ,-11.0,-113.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.89
-38.0,-381.0, ,-5.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.31
-38.0,-454.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-34.0,-460.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-34.0,-715.0, ,-9.0,-154.0, ,-4.0,-28.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.9
-36.0,-634.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.3
-35.0,-662.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.31
-27.0,-742.0, ,-5.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.48
-38.0,-579.0, ,-5.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.5
-36.0,-756.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-32.0,-602.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.29
-28.0,-799.0, ,-6.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.51
-35.0,-791.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.3
-31.0,-726.0, ,-17.0,-122.0, ,-5.0,-13.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.83,0.02,14.09
-36.0,-373.0, ,-5.0,-209.0, ,-4.0,-26.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.87
-30.0,-798.0, ,-5.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.5
-35.0,-466.0, ,-6.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.48
-31.0,-719.0, ,-6.0,-170.0, ,-6.0,-25.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.89
-30.0,-763.0, ,-16.0,-123.0, ,-5.0,-13.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.83,0.02,14.1
-30.0,-799.0, ,-5.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.5
-29.0,-695.0, ,-5.0,-20.0, ,-5.0,-32.0, ,-4.0,-35.0, ,-4.0,-4.0,1068.97,0.83,0.02,14.08
-34.0,-690.0, ,-4.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.02,10.5
-38.0,-559.0, ,-16.0,-133.0, ,-4.0,-27.0, ,-5.0,-4.0, ,-4.0,-4.0,1068.97,0.82,0.01,14.89
-34.0,-799.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.97,0.81,0.01,11.31
-31.0,-708.0, ,-10.0,-154.0, ,-4.0,-28.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.94
-38.0,-273.0, ,-5.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.34
-33.0,-450.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-38.0,-799.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-37.0,-650.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.34
-33.0,-592.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-37.0,-749.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.33
-35.0,-799.0, ,-21.0,-89.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.11
-31.0,-396.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-33.0,-665.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.34
-35.0,-700.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.32
-36.0,-687.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-34.0,-442.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-38.0,-370.0, ,-5.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.55
-36.0,-612.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-36.0,-682.0, ,-8.0,-430.0, ,-4.0,-58.0, ,-4.0,-29.0, ,-4.0,-12.0,1068.96,0.83,0.01,18.51
-30.0,-581.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-30.0,-575.0, ,-5.0,-15.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.52
-35.0,-766.0, ,-15.0,-63.0, ,-4.0,-19.0, ,-4.0,-13.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.12
-35.0,-710.0, ,-4.0,-32.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.32
-36.0,-730.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.33
-33.0,-598.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.32
-32.0,-459.0, ,-11.0,-103.0, ,-4.0,-43.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.93
-28.0,-495.0, ,-7.0,-126.0, ,-5.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.11
-38.0,-710.0, ,-5.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-36.0,-739.0, ,-7.0,-41.0, ,-5.0,-35.0, ,-4.0,-28.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.94
-34.0,-613.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-38.0,-703.0, ,-5.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-37.0,-781.0, ,-27.0,-158.0, ,-4.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.91
-36.0,-799.0, ,-4.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.53
-35.0,-737.0, ,-22.0,-114.0, ,-5.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.11
-36.0,-752.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.33
-36.0,-660.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.34
-35.0,-690.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.55
-38.0,-501.0, ,-6.0,-146.0, ,-5.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.13
-34.0,-627.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.33
-38.0,-664.0, ,-4.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.55
-33.0,-411.0, ,-21.0,-158.0, ,-4.0,-10.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.11
-31.0,-699.0, ,-4.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.32
-27.0,-444.0, ,-9.0,-128.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.91
-36.0,-378.0, ,-5.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-37.0,-682.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-31.0,-542.0, ,-4.0,-170.0, ,-4.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.83,0.02,14.11
-34.0,-700.0, ,-5.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.32
-38.0,-398.0, ,-5.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.35
-36.0,-538.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.81,0.01,11.34
-27.0,-799.0, ,-5.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.02,10.55
-35.0,-322.0, ,-16.0,-118.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.96,0.82,0.01,14.94
-37.0,-789.0, ,-5.0,-161.0, ,-6.0,-29.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.01,14.95
-26.0,-406.0, ,-10.0,-97.0, ,-4.0,-26.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.83,0.02,14.17
-35.0,-319.0, ,-18.0,-124.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.01,14.98
-36.0,-617.0, ,-4.0,-34.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.37
-36.0,-343.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-30.0,-616.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.36
-37.0,-654.0, ,-5.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.57
-34.0,-528.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.56
-38.0,-660.0, ,-5.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.58
-36.0,-589.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.39
-37.0,-502.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.56
-38.0,-639.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.37
-38.0,-580.0, ,-4.0,-34.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.36
-38.0,-557.0, ,-5.0,-32.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.36
-37.0,-512.0, ,-4.0,-35.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-35.0,-539.0, ,-4.0,-35.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.39
-37.0,-508.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.37
-32.0,-520.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.56
-28.0,-639.0, ,-5.0,-16.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.59
-37.0,-365.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.39
-23.0,-612.0, ,-13.0,-26.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.39
-33.0,-799.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-35.0,-790.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-31.0,-473.0, ,-5.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.58
-28.0,-473.0, ,-5.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.58
-36.0,-722.0, ,-23.0,-518.0, ,-6.0,-302.0, ,-5.0,-145.0, ,-4.0,-11.0,1068.95,0.83,0.0,22.93
-36.0,-349.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-38.0,-651.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.38
-32.0,-474.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.36
-33.0,-354.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.36
-38.0,-629.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.82,0.02,10.59
-35.0,-337.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.39
-35.0,-743.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.95,0.81,0.01,11.37
-35.0,-707.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.61
-38.0,-329.0, ,-4.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-33.0,-477.0, ,-4.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.6
-34.0,-583.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-38.0,-404.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.43
-38.0,-398.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-36.0,-708.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.43
-37.0,-561.0, ,-17.0,-144.0, ,-4.0,-27.0, ,-5.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.01,15.01
-35.0,-418.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.41
-36.0,-647.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.6
-36.0,-467.0, ,-4.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.6
-36.0,-759.0, ,-12.0,-166.0, ,-4.0,-11.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.21
-38.0,-592.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.43
-38.0,-350.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.4
-32.0,-398.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-32.0,-542.0, ,-4.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.62
-36.0,-667.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.41
-37.0,-607.0, ,-17.0,-297.0, ,-4.0,-82.0, ,-4.0,-22.0, ,-4.0,-10.0,1068.94,0.83,0.01,18.6
-36.0,-726.0, ,-8.0,-417.0, ,-4.0,-54.0, ,-4.0,-31.0, ,-4.0,-13.0,1068.94,0.83,0.01,18.58
-32.0,-390.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.63
-35.0,-799.0, ,-14.0,-110.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.19
-38.0,-652.0, ,-21.0,-100.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.21
-31.0,-568.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-32.0,-799.0, ,-13.0,-114.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.22
-30.0,-759.0, ,-13.0,-108.0, ,-4.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.19
-35.0,-705.0, ,-4.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.61
-23.0,-581.0, ,-7.0,-799.0, ,-4.0,-290.0, ,-4.0,-23.0, ,-20.0,-91.0,1068.94,0.83,0.0,22.97
-32.0,-790.0, ,-4.0,-34.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-38.0,-799.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-32.0,-766.0, ,-5.0,-34.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.81,0.01,11.42
-34.0,-407.0, ,-20.0,-171.0, ,-4.0,-10.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.21
-36.0,-758.0, ,-7.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.82,0.02,10.62
-34.0,-472.0, ,-20.0,-159.0, ,-5.0,-10.0, ,-4.0,-4.0, ,-4.0,-4.0,1068.94,0.83,0.02,14.21
